idLancar_Descartes,Data,Unidade_da_Caixa,Unidade_da_Tampa,KG_de_Embalagem,KG_de_Refugo,Resmas_de_Segunda_Linha,Setor,Turno,Responsavel
2022,25/06/2021,0,0,0,6,8,3,CORTE DE A4,A,gustavo-lorenzi 08:31
2023,28/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2024,28/06/2021,0,0,0,6,58,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:31
2025,28/06/2021,11,11,0,7,9,1,CORTE DE A4,A,gustavo-lorenzi 08:31
2026,29/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2027,29/06/2021,0,0,0,2,75,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:44
2028,29/06/2021,0,0,0,9,7,6,CORTE DE A4,A,gustavo-lorenzi 11:43
2029,30/06/2021,0,0,0,0,0,IMPRESSÃO,A,
2030,30/06/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:44
2031,30/06/2021,0,0,0,8,9,3,CORTE DE A4,A,gustavo-lorenzi 08:13
2032,01/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2033,01/07/2021,0,0,0,0,0,CORTE DE BOBINAS,A,
2034,01/07/2021,1,11,0,7,9,2,CORTE DE A4,A,adm 14:19
2035,02/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2036,02/07/2021,0,0,0,5,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 19:45
2037,02/07/2021,0,0,0,78,9,0,CORTE DE A4,A,gustavo-lorenzi 19:42
2038,05/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2039,05/07/2021,0,0,0,4,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:21
2040,05/07/2021,0,0,0,45,9,6,CORTE DE A4,A,gustavo-lorenzi 10:20
2041,06/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2042,06/07/2021,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:35
2043,06/07/2021,0,0,0,35,6,0,CORTE DE A4,A,gustavo-lorenzi 08:31
2044,07/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2045,07/07/2021,0,0,0,3,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:35
2046,07/07/2021,0,0,1,9,5,CORTE DE A4,A,gustavo-lorenzi 13:23
2047,08/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2048,08/07/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:07
2049,08/07/2021,0,0,1,6,6,1,CORTE DE A4,A,gustavo-lorenzi 13:23
2050,09/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2051,09/07/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:06
2052,09/07/2021,0,0,0,5,5,0,CORTE DE A4,A,gustavo-lorenzi 13:23
2053,12/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2054,12/07/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:08
2055,12/07/2021,0,0,0,6,7,3,CORTE DE A4,A,gustavo-lorenzi 09:08
2056,13/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2057,13/07/2021,0,0,0,2,5,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:56
2058,13/07/2021,0,0,0,7,6,2,CORTE DE A4,A,gustavo-lorenzi 08:54
2059,14/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2060,14/07/2021,0,0,0,5,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:49
2061,14/07/2021,0,0,0,75,7,5,2,CORTE DE A4,A,gustavo-lorenzi 08:47
2062,15/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2063,15/07/2021,0,0,0,23,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:10
2064,15/07/2021,0,0,0,7,9,0,CORTE DE A4,A,gustavo-lorenzi 09:09
2065,16/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2066,16/07/2021,0,0,0,2,04,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:17
2067,16/07/2021,0,0,0,5,6,0,CORTE DE A4,A,gustavo-lorenzi 08:17
2068,19/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2069,19/07/2021,0,0,0,2,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:46
2070,19/07/2021,0,0,0,4,8,0,CORTE DE A4,A,gustavo-lorenzi 08:43
2071,20/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2072,20/07/2021,0,0,0,1,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:03
2073,20/07/2021,1,2,0,5,9,5,CORTE DE A4,A,gustavo-lorenzi 10:01
2074,21/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2075,21/07/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 16:15
2076,21/07/2021,0,0,0,8,8,5,CORTE DE A4,A,gustavo-lorenzi 16:16
2077,22/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2078,22/07/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:36
2079,22/07/2021,0,0,0,9,10,3,CORTE DE A4,A,gustavo-lorenzi 10:35
2080,23/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2081,23/07/2021,0,0,0,4,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:52
2082,23/07/2021,0,0,0,9,3,0,CORTE DE A4,A,gustavo-lorenzi 10:49
2083,27/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2084,27/07/2021,0,0,0,2,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:04
2085,27/07/2021,0,1,0,6,7,4,CORTE DE A4,A,gustavo-lorenzi 08:00
2086,28/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2087,28/07/2021,0,0,0,4,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:08
2088,28/07/2021,0,0,0,8,9,0,CORTE DE A4,A,gustavo-lorenzi 08:53
2089,29/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2090,29/07/2021,0,0,0,4,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:01
2091,29/07/2021,0,0,0,7,9,7,CORTE DE A4,A,gustavo-lorenzi 08:54
2092,30/07/2021,0,0,0,0,0,IMPRESSÃO,A,
2093,30/07/2021,0,0,0,1,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:55
2094,30/07/2021,2,1,0,6,7,4,CORTE DE A4,A,gustavo-lorenzi 07:54
2095,02/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2096,02/08/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 15:17
2097,02/08/2021,0,1,0,7,7,2,0,CORTE DE A4,A,gustavo-lorenzi 15:15
2098,03/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2099,03/08/2021,0,0,0,5,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 15:17
2100,03/08/2021,0,0,0,9,6,4,CORTE DE A4,A,gustavo-lorenzi 15:15
2101,04/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2102,04/08/2021,0,0,0,1,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:10
2103,04/08/2021,0,0,0,8,7,6,3,CORTE DE A4,A,gustavo-lorenzi 08:10
2104,05/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2105,05/08/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:20
2106,05/08/2021,0,0,0,85,7,0,CORTE DE A4,A,gustavo-lorenzi 09:15
2107,06/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2108,06/08/2021,0,0,0,12,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2109,06/08/2021,0,0,0,5,6,2,5,CORTE DE A4,A,gustavo-lorenzi 13:13
2110,09/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2111,09/08/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2112,09/08/2021,0,0,0,7,7,0,CORTE DE A4,A,gustavo-lorenzi 13:13
2113,10/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2114,10/08/2021,0,0,0,13,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2115,10/08/2021,0,0,0,9,6,0,CORTE DE A4,A,gustavo-lorenzi 13:13
2116,11/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2117,11/08/2021,0,0,0,13,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2118,11/08/2021,0,0,0,4,8,6,CORTE DE A4,A,gustavo-lorenzi 13:13
2119,12/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2120,12/08/2021,0,0,0,3,75,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2121,12/08/2021,0,0,0,3,7,5,CORTE DE A4,A,gustavo-lorenzi 13:13
2122,13/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2123,13/08/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2124,13/08/2021,0,0,0,25,8,3,CORTE DE A4,A,gustavo-lorenzi 13:13
2125,16/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2126,16/08/2021,0,0,0,3,85,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2127,16/08/2021,0,0,0,3,9,3,CORTE DE A4,A,gustavo-lorenzi 13:13
2128,17/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2129,17/08/2021,0,0,0,7,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2130,17/08/2021,0,1,0,7,7,2,CORTE DE A4,A,gustavo-lorenzi 13:13
2131,18/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2132,18/08/2021,0,0,0,3,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2133,18/08/2021,0,0,0,6,8,0,CORTE DE A4,A,gustavo-lorenzi 13:13
2134,19/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2135,19/08/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2136,19/08/2021,0,0,0,75,6,0,CORTE DE A4,A,gustavo-lorenzi 13:14
2137,20/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2138,20/08/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2139,20/08/2021,0,0,0,6,5,5,CORTE DE A4,A,gustavo-lorenzi 13:14
2140,23/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2141,23/08/2021,0,0,0,4,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2142,23/08/2021,0,0,0,7,9,0,CORTE DE A4,A,gustavo-lorenzi 13:14
2143,24/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2144,24/08/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2145,24/08/2021,0,0,0,9,7,6,CORTE DE A4,A,gustavo-lorenzi 13:14
2146,25/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2147,25/08/2021,0,0,0,5,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2148,25/08/2021,0,0,0,5,8,4,CORTE DE A4,A,gustavo-lorenzi 13:14
2149,26/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2150,26/08/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2151,26/08/2021,0,0,0,45,10,0,CORTE DE A4,A,gustavo-lorenzi 13:14
2152,27/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2153,27/08/2021,0,0,0,2,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2154,27/08/2021,0,0,0,6,7,0,CORTE DE A4,A,gustavo-lorenzi 13:14
2155,30/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2156,30/08/2021,0,0,0,2,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2157,30/08/2021,0,0,0,65,8,5,CORTE DE A4,A,gustavo-lorenzi 13:14
2158,31/08/2021,0,0,0,0,0,IMPRESSÃO,A,
2159,31/08/2021,0,0,0,13,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:12
2160,31/08/2021,0,0,0,8,9,2,CORTE DE A4,A,gustavo-lorenzi 13:14
2161,01/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2162,01/09/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2163,01/09/2021,0,0,0,6,3,0,CORTE DE A4,A,gustavo-lorenzi 08:53
2164,02/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2165,02/09/2021,0,0,0,7,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2166,02/09/2021,0,0,0,9,5,2,CORTE DE A4,A,gustavo-lorenzi 10:54
2167,03/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2168,03/09/2021,0,0,0,4,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2169,03/09/2021,0,0,1,1,7,4,CORTE DE A4,A,gustavo-lorenzi 10:54
2170,06/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2171,06/09/2021,0,0,0,5,475,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2172,06/09/2021,0,0,1,8,2,CORTE DE A4,A,gustavo-lorenzi 10:54
2173,08/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2174,08/09/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2175,08/09/2021,0,0,0,4,5,3,CORTE DE A4,A,gustavo-lorenzi 10:54
2176,09/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2177,09/09/2021,0,0,0,4,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2178,09/09/2021,0,0,0,6,4,2,CORTE DE A4,A,gustavo-lorenzi 10:54
2179,10/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2180,10/09/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:55
2181,10/09/2021,0,0,0,55,4,5,4,CORTE DE A4,A,gustavo-lorenzi 10:54
2182,13/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2183,13/09/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:43
2184,13/09/2021,0,0,0,6,5,5,0,CORTE DE A4,A,gustavo-lorenzi 07:43
2185,14/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2186,14/09/2021,0,0,0,4,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:51
2187,14/09/2021,0,0,0,7,4,0,CORTE DE A4,A,gustavo-lorenzi 08:50
2188,15/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2189,15/09/2021,0,0,0,1,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:27
2190,15/09/2021,0,0,0,5,5,4,CORTE DE A4,A,gustavo-lorenzi 09:28
2191,16/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2192,16/09/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:43
2193,16/09/2021,0,0,0,8,6,4,CORTE DE A4,A,gustavo-lorenzi 09:44
2194,17/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2195,17/09/2021,0,0,0,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:10
2196,17/09/2021,0,0,1,6,5,CORTE DE A4,A,gustavo-lorenzi 07:09
2197,20/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2198,20/09/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:52
2199,20/09/2021,0,0,0,8,4,3,CORTE DE A4,A,gustavo-lorenzi 10:52
2200,21/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2201,21/09/2021,0,0,0,4,9,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:18
2202,21/09/2021,0,0,1,6,0,CORTE DE A4,A,gustavo-lorenzi 14:18
2203,22/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2204,22/09/2021,0,0,0,7,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:57
2205,22/09/2021,0,0,0,6,4,5,2,CORTE DE A4,A,gustavo-lorenzi 08:58
2206,23/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2207,23/09/2021,0,0,0,4,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:56
2208,23/09/2021,0,0,0,6,5,4,0,CORTE DE A4,A,gustavo-lorenzi 13:52
2209,24/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2210,24/09/2021,0,0,0,2,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:51
2211,24/09/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 07:51
2212,27/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2213,27/09/2021,0,0,0,3,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:39
2214,27/09/2021,0,2,0,4,0,6,4,CORTE DE A4,A,gustavo-lorenzi 09:36
2215,28/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2216,28/09/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:19
2217,28/09/2021,0,0,0,6,5,2,CORTE DE A4,A,gustavo-lorenzi 09:19
2218,29/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2219,29/09/2021,0,0,0,6,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:21
2220,29/09/2021,0,0,0,5,5,5,2,CORTE DE A4,A,gustavo-lorenzi 09:21
2221,30/09/2021,0,0,0,0,0,IMPRESSÃO,A,
2222,30/09/2021,0,0,0,4,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:59
2223,30/09/2021,0,0,0,4,6,5,2,CORTE DE A4,A,gustavo-lorenzi 09:21
2224,01/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2225,01/10/2021,0,0,0,1,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:50
2226,01/10/2021,0,0,0,2,3,0,CORTE DE A4,A,gustavo-lorenzi 13:50
2227,04/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2228,04/10/2021,0,0,0,2,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:59
2229,04/10/2021,0,0,0,25,4,3,CORTE DE A4,A,gustavo-lorenzi 07:58
2230,05/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2231,05/10/2021,0,0,0,6,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:25
2232,05/10/2021,0,0,0,2,2,5,2,CORTE DE A4,A,gustavo-lorenzi 08:26
2233,06/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2234,06/10/2021,0,0,0,7,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:07
2235,06/10/2021,0,0,0,3,4,0,CORTE DE A4,A,gustavo-lorenzi 08:08
2236,07/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2237,07/10/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:13
2238,07/10/2021,0,0,1,5,5,4,CORTE DE A4,A,gustavo-lorenzi 08:31
2239,08/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2240,08/10/2021,0,0,0,5,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:13
2241,08/10/2021,0,0,0,6,5,1,CORTE DE A4,A,gustavo-lorenzi 08:13
2242,11/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2243,11/10/2021,0,0,0,6,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:38
2244,11/10/2021,0,0,0,5,1,8,0,CORTE DE A4,A,gustavo-lorenzi 09:38
2245,13/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2246,13/10/2021,32,0,0,10,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:58
2247,13/10/2021,0,0,0,6,2,2,CORTE DE A4,A,gustavo-lorenzi 08:58
2248,14/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2249,14/10/2021,0,0,0,7,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:30
2250,14/10/2021,0,0,0,7,4,3,CORTE DE A4,A,gustavo-lorenzi 09:29
2251,15/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2252,15/10/2021,0,0,0,3,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:32
2253,15/10/2021,0,0,0,25,2,3,CORTE DE A4,A,gustavo-lorenzi 08:32
2254,18/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2255,18/10/2021,0,0,0,4,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:36
2256,18/10/2021,0,0,0,3,5,4,CORTE DE A4,A,gustavo-lorenzi 09:35
2257,19/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2258,19/10/2021,0,0,0,5,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 13:18
2259,19/10/2021,0,0,0,4,4,1,CORTE DE A4,A,gustavo-lorenzi 13:18
2260,20/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2261,20/10/2021,0,0,0,2,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:39
2262,20/10/2021,0,0,0,2,0,CORTE DE A4,A,gustavo-lorenzi 10:40
2263,21/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2264,21/10/2021,0,0,0,4,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:52
2265,21/10/2021,0,2,0,4,4,3,CORTE DE A4,A,gustavo-lorenzi 08:52
2266,22/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2267,22/10/2021,0,0,0,5,45,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:52
2268,22/10/2021,0,0,0,5,5,1,CORTE DE A4,A,gustavo-lorenzi 07:58
2269,25/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2270,25/10/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:18
2271,25/10/2021,0,0,0,4,4,7,1,CORTE DE A4,A,gustavo-lorenzi 09:20
2272,26/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2273,26/10/2021,0,0,0,9,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:45
2274,26/10/2021,0,0,0,6,3,0,CORTE DE A4,A,gustavo-lorenzi 14:46
2275,27/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2276,27/10/2021,0,0,0,3,7,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:46
2277,27/10/2021,0,0,0,1,1,4,CORTE DE A4,A,gustavo-lorenzi 14:46
2278,28/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2279,28/10/2021,0,0,0,3,35,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:27
2280,28/10/2021,0,0,0,3,3,1,CORTE DE A4,A,gustavo-lorenzi 11:27
2281,29/10/2021,0,0,0,0,0,IMPRESSÃO,A,
2282,29/10/2021,0,0,0,0,0,CORTE DE BOBINAS,A,
2283,29/10/2021,0,0,0,0,0,CORTE DE A4,A,
2284,03/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2285,03/11/2021,0,0,0,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:42
2286,03/11/2021,0,0,0,4,5,0,CORTE DE A4,A,gustavo-lorenzi 07:40
2287,04/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2288,04/11/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 05:48
2289,04/11/2021,0,0,0,6,6,0,CORTE DE A4,A,gustavo-lorenzi 15:30
2290,05/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2291,05/11/2021,0,0,0,2,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 05:48
2292,05/11/2021,0,0,0,5,4,8,CORTE DE A4,A,gustavo-lorenzi 05:48
2293,06/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2294,06/11/2021,0,0,0,2,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:26
2295,06/11/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 07:46
2296,08/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2297,08/11/2021,0,0,0,5,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 15:04
2298,08/11/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 07:47
2299,09/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2300,09/11/2021,0,0,0,3,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 15:04
2301,09/11/2021,0,1,0,55,4,2,CORTE DE A4,A,gustavo-lorenzi 07:47
2302,10/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2303,10/11/2021,0,0,0,3,45,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:59
2304,10/11/2021,0,0,0,2,3,0,CORTE DE A4,A,gustavo-lorenzi 07:47
2305,11/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2306,11/11/2021,0,0,0,12,2,0,CORTE DE BOBINAS,A,gustavo-lorenzi 07:46
2307,11/11/2021,0,0,0,0,0,CORTE DE A4,A,gustavo-lorenzi 06:05
2308,12/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2309,12/11/2021,0,0,0,0,0,CORTE DE BOBINAS,A,gustavo-lorenzi 06:05
2310,12/11/2021,0,0,0,7,3,5,3,CORTE DE A4,A,gustavo-lorenzi 06:05
2311,16/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2312,16/11/2021,0,0,0,4,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:04
2313,16/11/2021,0,0,0,6,3,7,0,CORTE DE A4,A,gustavo-lorenzi 08:04
2314,17/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2315,17/11/2021,0,0,0,5,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 14:01
2316,17/11/2021,0,0,0,5,3,1,CORTE DE A4,A,gustavo-lorenzi 14:01
2317,18/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2318,18/11/2021,0,0,0,7,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 10:34
2319,18/11/2021,0,0,0,7,4,5,0,CORTE DE A4,A,gustavo-lorenzi 10:34
2320,19/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2321,19/11/2021,0,0,0,6,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:32
2322,19/11/2021,0,0,0,4,4,3,CORTE DE A4,A,gustavo-lorenzi 09:30
2323,20/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2324,20/11/2021,0,0,0,4,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:32
2325,20/11/2021,0,0,0,6,3,6,0,CORTE DE A4,A,gustavo-lorenzi 09:30
2326,22/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2327,22/11/2021,0,0,0,10,8,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:02
2328,22/11/2021,0,0,0,45,5,5,5,CORTE DE A4,A,gustavo-lorenzi 08:58
2329,23/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2330,23/11/2021,0,0,0,7,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 08:58
2331,23/11/2021,0,0,0,2,3,2,CORTE DE A4,A,gustavo-lorenzi 08:59
2332,24/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2333,24/11/2021,0,0,0,3,3,0,CORTE DE BOBINAS,A,gustavo-lorenzi 09:12
2334,24/11/2021,0,0,0,5,4,5,5,CORTE DE A4,A,gustavo-lorenzi 09:12
2335,25/11/2021,0,0,0,0,0,IMPRESSÃO,A,
2336,25/11/2021,0,0,0,6,1,0,CORTE DE BOBINAS,A,gustavo-lorenzi 11:27
